genotype,sex,animalNo,expType,birthDate,fps,traceLenFrame,traceLenSec,inZoneFraction,inZoneDuration,inZoneMedDiverg_Deg,path2_inZoneBendability,path2_midLineUniform_mm,path2_midLineUniform_pix,path2_head_mm,path2_tail_mm,path2_probDensity,path2_smr,path2_s2r,path2_seq,path2_csv,path2_mat,path2_anaMat,avi,latency_to_m_cell,latency_to_others,m_cell_spikes,median_spike_instFreq_Hz,other_spikes,path2_spike_train_df,path2_trace_mm
rei-HT,F,44,c-start,08-2019,923.0,4615,5.0,,,,,,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_F_44_ID#1119/midLineUniform_pix.csv,,,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie53/rei_cstHtF44_06-2020.smr,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie53/rei_cstHtF44_06-2020.S2R,,,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie53/rei_cstHtF44_06_2020_result.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie53/rei_cstHtF44_06_2020_result_ana.mat,/home/bgeurten/cstart_experiments/rei/Heterozygous/Female/movie53/rei_cstHtF44_06-2020.avi,1.135494,0.013094999999999968,49.0,319.2848020434316,1052.0,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_F_44_ID#1119/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-HT_08-2019_F_44_ID#1119/trace_mm.csv
rei-HM,M,34,c-start,08-2019,923.0,4615,5.0,,,,,,/home/bgeurten/fishDataBase/cst_rei-HM_08-2019_M_34_ID#1120/midLineUniform_pix.csv,,,,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie50/rei_cstHmM34_11-2020.smr,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie50/rei_cstHmM34_11-2020.S2R,,,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie50/rei_cstHmM34_11_2020_result.mat,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie50/rei_cstHmM34_11_2020_result_ana.mat,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie50/rei_cstHmM34_11-2020.avi,,,,,,,/home/bgeurten/fishDataBase/cst_rei-HM_08-2019_M_34_ID#1120/trace_mm.csv
rei-HM,M,57,c-start,08-2019,923.0,4615,5.0,,,,,,/home/bgeurten/fishDataBase/cst_rei-HM_08-2019_M_57_ID#1121/midLineUniform_pix.csv,,,,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie72/rei_cstHmM57_11-2020.smr,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie72/rei_cstHmM57_11-2020.S2R,,,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie72/rei_cstHmM57_11_2020_result.mat,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie72/rei_cstHmM57_11_2020_result_ana.mat,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie72/rei_cstHmM57_11-2020.avi,1.128708,1.121454,65.0,516.7958656331882,1005.0,/home/bgeurten/fishDataBase/cst_rei-HM_08-2019_M_57_ID#1121/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-HM_08-2019_M_57_ID#1121/trace_mm.csv
rei-HM,M,50,c-start,08-2019,923.0,4614,4.998916576381365,,,,,,/home/bgeurten/fishDataBase/cst_rei-HM_08-2019_M_50_ID#1122/midLineUniform_pix.csv,,,,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie66/rei_cstHmM50_11-2020.smr,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie66/rei_cstHmM50_11-2020.S2R,,,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie66/rei_cstHmM50_11_2020_result.mat,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie66/rei_cstHmM50_11_2020_result_ana.mat,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie66/rei_cstHmM50_11-2020.avi,,,,,,,/home/bgeurten/fishDataBase/cst_rei-HM_08-2019_M_50_ID#1122/trace_mm.csv
rei-HM,M,13,c-start,08-2019,923.0,4616,5.001083423618635,,,,,,/home/bgeurten/fishDataBase/cst_rei-HM_08-2019_M_13_ID#1123/midLineUniform_pix.csv,,,,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie29/rei_cstHmM13_11-2020.smr,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie29/rei_cstHmM13_11-2020.S2R,,,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie29/rei_cstHmM13_11_2020_result.mat,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie29/rei_cstHmM13_11_2020_result_ana.mat,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie29/rei_cstHmM13_11-2020.avi,,,,,,,/home/bgeurten/fishDataBase/cst_rei-HM_08-2019_M_13_ID#1123/trace_mm.csv
rei-HM,M,22,c-start,08-2019,923.0,4614,4.998916576381365,,,,,,/home/bgeurten/fishDataBase/cst_rei-HM_08-2019_M_22_ID#1124/midLineUniform_pix.csv,,,,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie38/rei_cstHmM22_11-2020.smr,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie38/rei_cstHmM22_11-2020.S2R,,,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie38/rei_cstHmM22_11_2020_result.mat,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie38/rei_cstHmM22_11_2020_result_ana.mat,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie38/rei_cstHmM22_11-2020.avi,,,,,,,/home/bgeurten/fishDataBase/cst_rei-HM_08-2019_M_22_ID#1124/trace_mm.csv
rei-HM,M,14,c-start,08-2019,923.0,4615,5.0,,,,,,/home/bgeurten/fishDataBase/cst_rei-HM_08-2019_M_14_ID#1125/midLineUniform_pix.csv,,,,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie30/rei_cstHmM14_11-2020.smr,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie30/rei_cstHmM14_11-2020.S2R,,,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie30/rei_cstHmM14_11_2020_result.mat,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie30/rei_cstHmM14_11_2020_result_ana.mat,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie30/rei_cstHmM14_11-2020.avi,,,,,,,/home/bgeurten/fishDataBase/cst_rei-HM_08-2019_M_14_ID#1125/trace_mm.csv
rei-HM,M,18,c-start,08-2019,923.0,4615,5.0,,,,,,/home/bgeurten/fishDataBase/cst_rei-HM_08-2019_M_18_ID#1126/midLineUniform_pix.csv,,,,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie34/rei_cstHmM18_11-2020.smr,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie34/rei_cstHmM18_11-2020.S2R,,,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie34/rei_cstHmM18_11_2020_result.mat,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie34/rei_cstHmM18_11_2020_result_ana.mat,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie34/rei_cstHmM18_11-2020.avi,1.118385,1.116054,58.0,487.3294346978693,914.0,/home/bgeurten/fishDataBase/cst_rei-HM_08-2019_M_18_ID#1126/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-HM_08-2019_M_18_ID#1126/trace_mm.csv
rei-HM,M,55,c-start,08-2019,923.0,4615,5.0,,,,,,,,,,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie70/rei_cstHmM55_11-2020.smr,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie70/rei_cstHmM55_11-2020.S2R,,,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie70/rei_cstHmM55_11_2020_result.mat,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie70/rei_cstHmM55_11_2020_result_ana.mat,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie70/rei_cstHmM55_11-2020.avi,0.875241,0.004184999999999994,42.0,516.7958656331882,1999.0,/home/bgeurten/fishDataBase/cst_rei-HM_08-2019_M_55_ID#1127/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-HM_08-2019_M_55_ID#1127/trace_mm.csv
rei-HM,M,3,c-start,08-2019,922.0,4614,5.004338394793926,,,,,,/home/bgeurten/fishDataBase/cst_rei-HM_08-2019_M_3_ID#1128/midLineUniform_pix.csv,/home/bgeurten/fishDataBase/cst_rei-HM_08-2019_M_3_ID#1128/head_mm.csv,/home/bgeurten/fishDataBase/cst_rei-HM_08-2019_M_3_ID#1128/tail_mm.csv,,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie6a/rei_cstHmM3I_06-2020.smr,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie6a/rei_cstHmM3I_06-2020.S2R,,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie77/HmM3_box.csv,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie6a/rei_cstHmM3I_06_2020_result.mat,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie6a/rei_cstHmM3I_06_2020_result_ana.mat,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie6a/rei_cstHmM3I_06-2020.avi,1.117899,0.005634000000000028,29.0,360.7503607503323,1831.0,/home/bgeurten/fishDataBase/cst_rei-HM_08-2019_M_3_ID#1128/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-HM_08-2019_M_3_ID#1128/trace_mm.csv
rei-HM,M,21,c-start,08-2019,923.0,4615,5.0,,,,,,/home/bgeurten/fishDataBase/cst_rei-HM_08-2019_M_21_ID#1129/midLineUniform_pix.csv,,,,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie2/rei_cstHmM2_11-2019R.smr,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie2/rei_cstHmM2_11-2019R.S2R,,,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie2/rei_cstHmM2_11_2019R_result.mat,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie2/rei_cstHmM2_11_2019R_result_ana.mat,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie2/rei_cstHmM2_11-2019R.avi,1.1263140000000003,0.00774000000000008,57.0,192.90123456789837,783.0,/home/bgeurten/fishDataBase/cst_rei-HM_08-2019_M_21_ID#1129/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-HM_08-2019_M_21_ID#1129/trace_mm.csv
rei-HM,M,10,c-start,08-2019,923.0,4615,5.0,,,,,,/home/bgeurten/fishDataBase/cst_rei-HM_08-2019_M_10_ID#1130/midLineUniform_pix.csv,,,,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie4/rei_cstHmM1_06-2020.smr,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie4/rei_cstHmM1_06-2020.S2R,,,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie4/rei_cstHmM1_06_2020_result.mat,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie4/rei_cstHmM1_06_2020_result_ana.mat,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie4/rei_cstHmM1_06-2020.avi,1.126818,0.00520200000000004,52.0,381.825124093176,1492.0,/home/bgeurten/fishDataBase/cst_rei-HM_08-2019_M_10_ID#1130/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-HM_08-2019_M_10_ID#1130/trace_mm.csv
rei-HM,M,12,c-start,08-2019,923.0,4615,5.0,,,,,,/home/bgeurten/fishDataBase/cst_rei-HM_08-2019_M_12_ID#1131/midLineUniform_pix.csv,,,,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie15b/rei_cstHmM12II_06-2020.smr,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie15b/rei_cstHmM12II_06-2020.S2R,,,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie15b/rei_cstHmM12II_06_2020_result.mat,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie15b/rei_cstHmM12II_06_2020_result_ana.mat,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie15b/rei_cstHmM12II_06-2020.avi,1.1369159999999998,0.0043199999999998795,54.0,365.49707602338225,1359.0,/home/bgeurten/fishDataBase/cst_rei-HM_08-2019_M_12_ID#1131/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-HM_08-2019_M_12_ID#1131/trace_mm.csv
rei-HM,M,70,c-start,08-2019,923.0,4614,4.998916576381365,,,,,,,,,,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie10/rei_cstHmM7_06-2020.smr,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie10/rei_cstHmM7_06-2020.S2R,,,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie10/rei_cstHmM7_06_2020_result.mat,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie10/rei_cstHmM7_06_2020_result_ana.mat,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie10/rei_cstHmM7_06-2020.avi,0.30771899999999985,0.006749999999999923,37.0,411.52263374479224,2103.0,/home/bgeurten/fishDataBase/cst_rei-HM_08-2019_M_70_ID#1132/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-HM_08-2019_M_70_ID#1132/trace_mm.csv
rei-HM,M,11,c-start,08-2019,923.0,4615,5.0,,,,,,/home/bgeurten/fishDataBase/cst_rei-HM_08-2019_M_11_ID#1133/midLineUniform_pix.csv,,,,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie17/rei_cstHmM1_11-2020.smr,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie17/rei_cstHmM1_11-2020.S2R,,,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie17/rei_cstHmM1_11_2020_result.mat,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie17/rei_cstHmM1_11_2020_result_ana.mat,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie17/rei_cstHmM1_11-2020.avi,1.134108,0.05746499999999999,70.0,416.14648356218703,799.0,/home/bgeurten/fishDataBase/cst_rei-HM_08-2019_M_11_ID#1133/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-HM_08-2019_M_11_ID#1133/trace_mm.csv
rei-HM,M,32,c-start,08-2019,923.0,4615,5.0,,,,,,/home/bgeurten/fishDataBase/cst_rei-HM_08-2019_M_32_ID#1134/midLineUniform_pix.csv,,,,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie48/rei_cstHmM32_11-2020.smr,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie48/rei_cstHmM32_11-2020.S2R,,,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie48/rei_cstHmM32_11_2020_result.mat,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie48/rei_cstHmM32_11_2020_result_ana.mat,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie48/rei_cstHmM32_11-2020.avi,,,,,,,/home/bgeurten/fishDataBase/cst_rei-HM_08-2019_M_32_ID#1134/trace_mm.csv
rei-HM,M,48,c-start,08-2019,923.0,4615,5.0,,,,,,/home/bgeurten/fishDataBase/cst_rei-HM_08-2019_M_48_ID#1135/midLineUniform_pix.csv,,,,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie64/rei_cstHmM48_11-2020.smr,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie64/rei_cstHmM48_11-2020.S2R,,,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie64/rei_cstHmM48_11_2020_result.mat,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie64/rei_cstHmM48_11_2020_result_ana.mat,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie64/rei_cstHmM48_11-2020.avi,1.1402640000000002,1.1247120000000002,50.0,394.71211955497665,686.0,/home/bgeurten/fishDataBase/cst_rei-HM_08-2019_M_48_ID#1135/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-HM_08-2019_M_48_ID#1135/trace_mm.csv
rei-HM,M,31,c-start,08-2019,923.0,4615,5.0,,,,,,/home/bgeurten/fishDataBase/cst_rei-HM_08-2019_M_31_ID#1136/midLineUniform_pix.csv,,,,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie19/rei_cstHmM3_11-2020.smr,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie19/rei_cstHmM3_11-2020.S2R,,,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie19/rei_cstHmM3_11_2020_result.mat,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie19/rei_cstHmM3_11_2020_result_ana.mat,/home/bgeurten/cstart_experiments/rei/Homozygous/Male/movie19/rei_cstHmM3_11-2020.avi,2.1596940000000004,1.1274029999999997,53.0,653.5947712419115,986.0,/home/bgeurten/fishDataBase/cst_rei-HM_08-2019_M_31_ID#1136/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_rei-HM_08-2019_M_31_ID#1136/trace_mm.csv
