genotype,sex,animalNo,expType,birthDate,thrust_mean_m/s,slip_mean_m/s,yaw_mean_m/s,thrust_median_m/s,slip_median_m/s,yaw_median_m/s,cruising_thrust_mean_m/s,cruising_slip_mean_m/s,cruising_yaw_mean_m/s,cruising_thrust_median_m/s,cruising_slip_median_m/s,cruising_yaw_median_m/s,activity_duration_s,activity_fraction,sec_to_first_stop,torque
rei-INT,M,19,motivated swimming,11-2018,0.08853357034999024,0.03186148946021254,207.77771286163198,0.06966705609246951,0.0129992941763852,70.58850917425161,0.09856604411136453,0.035802021859955166,234.65443666182298,0.0787201355445427,0.0189680030964886,107.84034420429478,26.383967499999983,0.8790201633061157,30.00019659999998,0.001121337626550767
rei-INT,M,4,motivated swimming,11-2018,0.051939376791776466,0.0193161344068706,136.5950625324753,0.042161318669397,0.00304876250355765,13.798872845399046,0.06760815089356056,0.025697165093261656,183.65377103302148,0.0543375314760285,0.0044432478715691,25.492694439293473,22.566405199999963,0.7296703296703296,30.89486409999995,0.0024628861246152635
rei-INT,M,6,motivated swimming,11-2018,0.11743893444069653,0.03607227400096741,287.88713242484965,0.10681632973179034,0.01386054875336095,98.83401345437414,0.1210339410903607,0.037085439984011155,296.1338017240101,0.10894442227204876,0.01454449050192575,105.27668236362331,29.82657200000006,0.9684538491496819,30.79013820000006,0.0012840070430676226
rei-INT,M,40,motivated swimming,11-2018,0.04910630666915252,0.019275883651797065,174.89751864205263,0.0046317488542985,0.00123356051105155,7.046640470184684,0.10448071029019063,0.041417287362394306,378.45493755370023,0.093414560625826,0.0242455366058212,214.3707329886695,13.668359599999976,0.4555907348775204,14.013318199999976,0.0006244066101229459
rei-INT,M,9,motivated swimming,11-2018,0.05635116850037952,0.021962352820543474,220.0273567447216,0.0040332206914116,0.0011725455813972499,4.891155741717057,0.14115760261286522,0.05492075679044771,560.4939689899278,0.1174762835497113,0.0303834337954375,299.9484674751613,11.969306300000014,0.3874433656957929,14.064834700000016,0.0005536366443104676
rei-INT,M,28,motivated swimming,11-2018,0.13698397511159824,0.042766430559178774,331.0487598311268,0.1338566314509297,0.02303758359540135,170.0648091998488,0.17064096240885718,0.05295178607355405,412.10611845718347,0.15922322665842964,0.0372802989149155,279.2912713209432,23.918034999999943,0.7975337443759374,23.928029999999943,0.0007874380612397495
rei-INT,M,70,motivated swimming,11-2018,0.06232281493703584,0.024068485511477115,138.68790388393967,0.06539885666538844,0.0190832510633752,74.6955735098652,0.06365188390699006,0.024370611798602716,141.29748545647243,0.0663452150361958,0.0193017476162268,76.07965012368822,29.166247499999947,0.972337943676054,29.981002999999944,0.0011520868405921494
rei-INT,M,16,motivated swimming,11-2018,0.059184386996182885,0.01868551657917458,146.53619394828394,0.04306876388066315,0.0030687311984453998,20.092461323565658,0.08823170708102349,0.027966699989345922,221.41829168636727,0.07469240590648345,0.00807625700575595,72.66621351275262,19.427668399999966,0.647558740209965,27.79666399999995,0.0014321027194840702
rei-INT,M,33,motivated swimming,11-2018,0.043833207458096816,0.011731782281125334,79.64745124621375,0.0029322302080818,0.00076101767512135,4.079694096316189,0.1545554543361156,0.04108702489012657,283.10511345069114,0.15020368844407825,0.0189040579255642,128.38786958694737,8.129674799999991,0.2709548408598567,8.394664199999992,0.0011858664139894424
rei-INT,M,24,motivated swimming,11-2018,0.09797616137019863,0.025061855171872517,175.20046655608016,0.06415380859954825,0.0046193151776773005,23.317689401213215,0.12309468184208677,0.03173167869913016,223.3689755478359,0.0897459687740039,0.0076427489927188,45.31692352322807,23.223606500000024,0.774037660389935,29.99320030000003,0.002519068810393106
rei-INT,M,3,motivated swimming,11-2018,0.055208230373132425,0.020298273987841432,166.34965003086802,0.04480362609132395,0.0045240480475368,34.570389631786384,0.062344407015534925,0.023525340429699275,194.05027074617513,0.051807698206416244,0.0058102615877148,49.33468197213653,27.42605679999995,0.8444389703165415,32.26241949999994,0.001310372438362677
rei-HT,F,55,motivated swimming,11-2018,0.058201489530864216,0.01978943350409558,175.4765602228064,0.051643394095960596,0.004908395807200599,41.76372768365155,0.06197806539996487,0.02139427555932069,190.12245557998972,0.05527434815998355,0.0057150432087515,48.324103881093095,28.504208000000016,0.9145793192035967,31.158462200000017,0.0013970471110180713
rei-HT,F,44,motivated swimming,11-2018,0.057861836981633406,0.015067786887293325,105.37870160292205,0.00290816267466255,0.000632522769415,2.4513412506166787,0.1702020894896075,0.04433567102604099,314.27301248125883,0.15450530551622274,0.029993008134139347,199.6305937836837,9.86624939999998,0.32894517580403265,14.19960209999997,0.0009183515029093903
rei-HT,F,8,motivated swimming,11-2018,0.035576617272164233,0.010542532514247463,70.25007206634164,0.009070877367344,0.00173436850280045,6.616855534879562,0.08548945791303199,0.025824309414102856,179.01730148265437,0.06068285141911085,0.00812766378727405,45.10133808054562,11.783210599999988,0.3731211317418214,31.572143499999967,0.0018335473067161935
rei-HT,F,61,motivated swimming,11-2018,0.038519382943449976,0.01456453777788112,102.5771538603914,0.0042535933229347,0.0018099598279211,6.826855731887349,0.1220118172867471,0.045500195441006426,332.06413997259625,0.1098397348196598,0.0290449560089718,207.806425126563,9.217157099999989,0.296034903118183,9.408931499999989,0.0007094339329666015
rei-HT,F,42,motivated swimming,11-2018,0.05114412859938462,0.016843337482888264,154.89624600209865,0.0053743090626307,0.0013039658407548,5.288650390076199,0.14461638269762775,0.04820657305322382,453.2251689175622,0.1304235603363129,0.023845381194151,203.4932159197389,10.436342400000013,0.33621356719112716,31.03280640000004,0.0008668354851174164
rei-HT,F,49,motivated swimming,11-2018,0.06354751169462602,0.019141264529327944,156.71735908649765,0.04789674240954535,0.0037564710977555,24.258622017462983,0.09269398779700613,0.028166782272764146,232.63009714716134,0.07719365603636624,0.01063077861955735,72.36474491297784,20.457349199999985,0.6650201481866632,30.75400169999998,0.001278158402695922
rei-HT,F,57,motivated swimming,11-2018,0.028361157906799373,0.008922230271698927,69.67013326889852,0.0018060819291342,0.0005545127528991,2.1847049234139604,0.11040286713770496,0.0349656561372925,279.257247597828,0.10219223836568686,0.0218547351696214,160.347107598011,7.31,0.24362606232294617,7.395,0.0007804647004327174
rei-HT,F,66,motivated swimming,11-2018,0.031164716721048754,0.009230183858679587,90.74738602894939,0.0029303115324189003,0.00048330508272769997,3.27764288507737,0.0870866001700883,0.026593810867432583,264.44416949775945,0.061105577176515,0.0092134817467716,106.68376164950644,10.532358499999987,0.3327440333375426,15.240942299999979,0.0009219531997598087
rei-HT,F,40,motivated swimming,11-2018,0.09373933701342566,0.05418066583933371,834.7813086300407,0.07084682391440045,0.01082150010058645,103.95381794025127,0.11664198807512027,0.06788786075410329,1049.233680678333,0.0936559191535543,0.0238967715055545,283.74183047044426,23.799762900000008,0.7933677720379937,25.08448020000001,0.000568660662934471
rei-HT,F,26,motivated swimming,11-2018,0.02293083744870889,0.004893323476636186,42.649116049489336,0.0008790091476344,0.000210347354913,1.7378663222871182,0.1525783436632578,0.03258547489655635,284.40875475920654,0.1310697303655968,0.0166005685113069,158.44073360182875,4.737316999999999,0.14195168619947382,5.224218999999999,0.000999199047464819
rei-HT,F,17,motivated swimming,11-2018,0.060874134886705136,0.030828241791815234,328.3737553550114,0.0595593872238695,0.0208278014377427,125.94305397085748,0.06311428001403259,0.031534632790483935,341.6615090780039,0.0618867828391206,0.0214551969880308,136.23395545374706,29.73119370000003,0.9554899948691636,31.032357500000032,0.000611235501878668
rei-HT,F,23,motivated swimming,11-2018,0.04808349427528293,0.016390609406549905,132.46111309028905,0.0027046259807356997,0.00060468471215515,2.5594855394729166,0.1432338720740933,0.04921304760083603,401.40678960013645,0.139233657899462,0.0341522972153426,247.15314862302196,9.783043000000015,0.32611231461423096,9.778044000000016,0.0007507188190594015
rei-HT,F,30,motivated swimming,11-2018,0.01532117484536265,0.00980145269335222,79.017381460687,0.0128956825909308,0.00337715445721,24.04318797616156,0.024210980317214068,0.02262308318041278,189.39877555651464,0.02533647941544475,0.0168355506638784,141.46857611693875,10.58003099999998,0.33758611890788465,31.33224599999994,0.0002506330389124349
rei-HT,F,21,motivated swimming,11-2018,0.04641476887099719,0.015542521274863592,106.42884984343085,0.02270666930797795,0.0026464953453574002,13.513682146244932,0.08084392975252411,0.02766211554561809,194.13386002887836,0.05370603164657245,0.0098151443278472,62.56199520623085,16.18652440000002,0.5249384635315455,29.55279060000004,0.001369951933164852
rei-HT,F,59,motivated swimming,11-2018,0.025615107880721816,0.008577298431633794,51.60933998723837,0.0078021794254853494,0.00169734778851055,7.346027489086193,0.06963861214768693,0.023213514965410655,147.01065382574626,0.0534185355924809,0.0060236862370513,35.68754703013113,9.195768000000008,0.3067177862977163,29.951216100000025,0.0018013077232316545
rei-HT,F,12,motivated swimming,11-2018,0.12730217904220492,0.04184987759526779,353.2155576651248,0.12069798754432315,0.0288392256094468,214.71440796113936,0.12825336061282183,0.042097920665981815,355.8548126287584,0.12168082336343905,0.02925899720242595,217.9871951787021,29.740479999999955,0.9915014164305949,29.985401599999957,0.0007419880296529832
rei-HT,F,38,motivated swimming,11-2018,0.0640230960169408,0.019048275737841177,158.8494754068011,0.05121161281739035,0.0043490128890077,31.42663626684339,0.07565991824984805,0.02302534487718175,193.18535731614367,0.0607199436137843,0.0064622801018808,51.97467898301511,25.420126199999967,0.8142875464922406,30.95738159999996,0.0015592455661424525
rei-HT,F,45,motivated swimming,11-2018,0.06994995187272268,0.025960380930342173,192.9049940648963,0.05689801721283255,0.005423248280631751,38.593626644960466,0.09314599033322417,0.035131278328409475,262.7828505163375,0.0782292473188535,0.01140449504668175,83.73697165064442,22.54815599999998,0.727648045413495,30.979727099999973,0.0012395075513894306
rei-HT,F,53,motivated swimming,11-2018,0.08976705271916915,0.026625135400202327,300.8109707285083,0.0327865652020076,0.0064545988392777,40.23656588020685,0.1593639026143401,0.04715446538275249,536.917495968506,0.1239831056409714,0.0356054982792182,303.00435633189693,17.095447999999976,0.557642149191445,17.571209999999976,0.0006315044268172883
rei-HT,F,51,motivated swimming,11-2018,0.044481697004163746,0.02580575391052508,226.13029479547902,0.007704210917294001,0.00416246141179315,19.885271905582158,0.08792664198461206,0.05167917762248596,461.2124931516494,0.0685761515220116,0.042313670281671,255.009914793618,14.48079000000001,0.4824195967338777,16.12144600000001,0.00044453229152846075
rei-HT,F,13,motivated swimming,11-2018,0.08062998770259586,0.03406090888388187,235.52501620526593,0.07606855515659455,0.0254112244099119,134.1818880440485,0.0865332536325101,0.0360790749957079,252.47362903113338,0.0822554829500465,0.0283254723634603,152.84536619398068,27.70225920000005,0.9238460256623896,29.975803200000055,0.0008227429004532518
rei-HT,F,15,motivated swimming,11-2018,0.08142895965802187,0.023515523374761652,170.72035484673702,0.07048933939807911,0.00695467674013325,53.09854792726583,0.08376954713684898,0.024086025143822336,175.95570076775115,0.0729218745086711,0.0070652424349629,55.52132179135469,28.95194679999998,0.9646725545742376,30.00219879999998,0.001523110142350944
rei-HT,F,25,motivated swimming,11-2018,0.14978059964315207,0.02596816123798291,218.12673918509654,0.13771205603416586,0.0133909473010629,89.1321805623079,0.16115329638655035,0.02790659712309463,235.24182563201808,0.1476148008673563,0.01521075960435315,101.09734411067848,27.752782400000015,0.9251791368105315,28.117687500000017,0.0017555110845608023
rei-HT,F,11,motivated swimming,11-2018,0.014613520684862047,0.005168717051756803,46.380693301125916,0.0017554690007249999,0.00027863233803745004,1.271218112827377,0.06434437340481453,0.024288220137224842,225.10808752454,0.053691674406286555,0.0083973108302972,77.11373453946813,6.2550656,0.19885859226379202,6.721801999999999,0.0009378371579430627
rei-HT,F,70,motivated swimming,11-2018,0.06804718099309666,0.020774234998311703,150.14236247757697,0.0026983595999669,0.0015478763656242,5.092323590179149,0.21634472421703002,0.06454109416360057,479.0109872412518,0.2050732445614412,0.0499170660543396,340.1047070236018,9.221125499999992,0.3075,9.216127599999993,0.0007658841346432761
rei-HT,F,34,motivated swimming,11-2018,0.016704306413590893,0.012465595832152775,87.90306916819975,0.0131691027332337,0.0030286413753708,16.29412595514168,0.02837203999377317,0.03111530763034567,229.5356230239883,0.0278870310876469,0.0212119088196832,156.55956195697905,10.371436499999993,0.3328630066700872,30.930461299999976,0.00026734997427485676
rei-HT,F,19,motivated swimming,11-2018,0.10698361680986272,0.030724609541014972,252.27351392817317,0.07438330697140286,0.01335236686103385,88.16165056232421,0.15624878361503788,0.04466551589466098,369.4429238028311,0.1477809541360686,0.0335642560712431,256.0485882345347,20.35400289999998,0.6787202132977836,29.97880269999997,0.0007546741436188955
rei-HT,F,32,motivated swimming,11-2018,0.14394496664565604,0.028900235991611282,226.23266492317723,0.1277408016268142,0.011372218450789149,78.69308202749608,0.16068797982134217,0.032293084266140096,253.18340909712856,0.1387892310942367,0.0153878694584791,121.8567629615336,26.713397100000027,0.8903516080653224,29.99320030000003,0.00167167595337751
rei-HT,F,47,motivated swimming,11-2018,0.05333582395463411,0.035627084865776454,231.83126545545093,0.0501829837879079,0.0298148313551305,135.43844740343758,0.05572645806624171,0.03684794556037832,242.9181720717271,0.0527413572296687,0.0314154830936661,149.35365237409002,28.36407359999993,0.9450091651391435,29.984591999999925,0.0006051400682990514
rei-HT,F,3,motivated swimming,11-2018,0.059238811169940044,0.020523458242175104,165.08002558255893,0.0425887361934011,0.0049670949782296,40.23927518205994,0.07417074864260177,0.02608450901791228,212.6068961835877,0.0581172608652015,0.0094441156321262,82.7314843692335,24.03228120000003,0.7635117990357777,31.44802500000004,0.001091208739107715
rei-HT,F,36,motivated swimming,11-2018,0.07114112497642901,0.028555839995113123,255.36144477582442,0.0536294773556175,0.01109721031206725,96.4872239266441,0.11030425052091263,0.04441769154540531,398.7477362683819,0.1026760650400622,0.0326048245174097,292.9441651070789,19.124667099999982,0.6377270454924179,19.22461309999998,0.0004833993021976288
rei-HT,F,91,motivated swimming,11-2018,0.027838050490659627,0.011935595160609706,71.66074574664016,0.0042417687791166,0.0018994840275748499,6.903583428203319,0.08886525634480626,0.037681719254922454,236.42047507654667,0.0712693289303242,0.0146898689155472,100.00492724583978,8.513978199999984,0.2837860356607232,8.843938599999985,0.0010217461862907892
rei-HT,F,10,motivated swimming,11-2018,0.07783105923309852,0.019894874133300884,161.2086178708183,0.06922149856282056,0.00683553899486525,43.05284504044593,0.08095798286056481,0.020666403230992277,168.1125960918956,0.0716191083253905,0.0071532303654986,46.091610493476765,29.546853600000034,0.9514201259478217,31.03557120000004,0.0018607282885258999
rei-HT,F,43,motivated swimming,11-2018,0.04637127834567095,0.012774412216150978,111.23454395117885,0.002859782897029,0.0005222155327552,2.4495553311112417,0.12832783464560854,0.03572968432324285,314.41891556998706,0.1084470627106876,0.0172751159121463,155.58534174158467,10.983246300000001,0.3495158002038736,11.127393900000001,0.0009919427885575589
rei-HT,F,50,motivated swimming,11-2018,0.1118947063080663,0.032218770856740825,233.6242086046203,0.08872208144018409,0.0098160581124062,65.99555668957464,0.181225550406553,0.05192723765012195,378.42181822199785,0.1665179387944311,0.0386483623205347,267.5013128735486,18.409417199999986,0.6133977670388269,18.644473599999987,0.0008380026485314661
rei-HT,F,41,motivated swimming,11-2018,0.02291508468367364,0.0049683915961577715,34.789216447330695,0.0044126444712409,0.00080752859872285,2.0741167508276703,0.13574610623777142,0.030268580192821873,233.62303953128145,0.1144225590478417,0.0105796415962329,74.11615415007873,4.205,0.14014330944842526,4.275,0.0017433651009781965
