,genotype,light_condition,activity_norm_sum,activity_freq,activity_bout_dur_sec,distance_walked_mm,max_speed_mmPs,avg_speed_mmPs,sex
240,15V,dark,0.025910550086389473,0.00538597155753992,9.621495327102803,2774.9450330435516,1.4375431096555817,0.828372380805035,female
241,15V,dark,0.012723728602403301,0.0029950028754544417,8.496638655462185,2888.2702830187764,1.3392384451430472,0.8044593479907376,female
242,15V,dark,0.0437106827222311,0.011036208074678762,7.911415525114155,5301.205412064627,1.6784484975473672,0.7930143661308391,female
243,15V,dark,0.2535030837203976,0.05407364435221737,9.376443202979516,22487.51108505628,1.6160095105554144,0.8625692401366002,male
244,15V,dark,0.09139540707500217,0.01946751869045387,9.38706338939198,12980.002056697012,1.7117229847585382,0.7659462812625466,male
245,15V,dark,0.020622734085272012,0.004945529958208385,8.360714285714286,3846.104647132157,1.3661681197271869,0.7529304044391275,male
246,15V,dark,0.0001157732203957179,2.516809139037346e-05,9.2,467.41970024519526,0.6666738281242548,0.6082875441780233,female
247,15V,dark,0.0,0.0,,706.906591909282,,,female
248,15V,dark,0.0,0.0,,523.4458187702327,,,female
249,15V,dark,0.0,0.0,,866.6828310369904,,,male
250,15V,dark,0.09170497459910376,0.013968290721657268,13.13045045045045,9655.966991855004,1.5078732115103182,0.7961030274525928,male
251,15V,dark,0.030583006253012305,0.007651099782673531,7.994407894736843,4996.742391812711,1.262870300827469,0.7197554831774176,male
252,15V,dark,0.013780788440798986,0.0039010541655078858,7.06516129032258,1933.9309837687465,1.3380259836181447,0.740595593063032,female
253,15V,dark,0.029840547556996288,0.006241686664812618,9.561693548387096,4254.740776694312,1.4894332997299635,0.8604414277724894,female
254,15V,dark,0.018418009279475296,0.004379247901924982,8.411494252873563,3391.8920020092264,1.450293680824487,0.8065495948843854,female
255,15V,dark,0.03965610319924194,0.00850681488994623,9.323372781065089,5170.245214411569,1.5030839112258083,0.7923309318128893,male
256,15V,dark,0.10442996160607658,0.0224751056116035,9.292945128779396,12529.782317068491,1.5383856669911902,0.7710743425472646,male
257,15V,dark,0.07990239814158813,0.02120411699638964,7.531591448931117,8282.55728217456,1.342310381671624,0.756741658978844,male
258,15V,dark,0.015430556831437967,0.00392622225689826,7.860256410256409,2548.6373160733397,1.1986207438285825,0.7551671583130051,female
259,15V,dark,0.0732894821287675,0.012873478746176024,11.385909980430528,9156.359994903922,1.5535909095700169,0.7533955635835586,female
260,15V,dark,0.00020889515854009968,2.516809139037346e-05,16.6,597.5044338232857,0.5553295621507675,0.5347540549384503,female
261,15V,dark,0.00783231004068422,0.0018372706714972623,8.526027397260274,1166.8079549568627,1.5424199222629627,0.9027124443417638,male
262,15V,dark,0.03611243593147735,0.009400282134304487,7.67935656836461,8132.369413604057,1.291145902615827,0.6772540316287602,male
263,15V,dark,0.07464730065927816,0.01946751869045387,7.669598965071151,9248.906539967787,1.2323352806320178,0.7270716104524475,male
264,15V,dark,0.022268727262202435,0.006820552766791207,6.529889298892989,4150.220594451667,1.1401462439260528,0.6594875675625265,female
265,15V,dark,0.005049977537478434,0.0011703162496523659,8.567391304347826,1740.2989189847697,1.4125840244810122,0.7647636358832524,female
266,15V,dark,0.0,0.0,,1279.4705756795122,,,female
267,15V,dark,0.0,0.0,,1221.8989443544103,,,male
268,15V,dark,0.021102186226258625,0.005335635374759173,7.909905660377359,4981.044473716327,1.4288139093864674,0.7410636826012034,male
269,15V,dark,0.0659567587021822,0.01442131636668399,9.147120418848168,11061.763678903058,1.3393355897807726,0.6753009136366893,male
270,15V,dark,0.006285407486947828,0.0016662346798978045,7.544444444444445,299.1037639508059,0.725594391559512,0.6038031100907417,female
271,15V,dark,0.06251778305887581,0.015378111865940802,8.135449735449736,5915.940107512722,1.571652301312383,0.8650100830555902,female
272,15V,dark,0.0,0.0,,298.0624608665213,,,female
273,15V,dark,0.0,0.0,,501.82570689360386,,,male
274,15V,dark,0.015822518975370632,0.0039021112047497365,8.109722222222222,1931.3168057347311,1.3487308034185073,0.7720917224522752,male
275,15V,dark,0.22519381840549982,0.06251507325942807,7.2044646727351545,19557.175176845943,1.2904891093073272,0.7501626455022109,male
276,15V,dark,0.06028490831393569,0.017532402426896385,6.876970633693972,7707.196481761954,1.421775960450469,0.7510934521257738,female
277,15V,dark,0.03842631106871781,0.007655183439873615,10.024113475177305,5896.58659158282,1.495711446742072,0.7811193514985683,female
278,15V,dark,0.018738263181141964,0.00403760117713688,9.281879194630873,2488.3255073490177,1.4987990991483837,0.8470272193435379,female
279,15V,dark,0.032933547588143,0.007533242464725186,8.743525179856114,3076.7886807307887,1.4732928316379568,0.8295569484470078,male
280,15V,dark,0.054595684373399525,0.012952841360210932,8.429916317991632,5906.984727180482,1.5532742674805196,0.8361046385821386,male
281,15V,dark,0.10688532941676987,0.022084865499104413,9.679509202453987,11043.18661625206,1.454724143630296,0.8187773593366188,male
282,15V,dark,0.030784676626082905,0.007560340459202615,8.14372759856631,4341.664441127977,1.4566331723684256,0.7688976754485647,female
283,15V,dark,0.043698225894301564,0.011245667708132921,7.77156626506024,5454.4274053655945,1.4620697753264367,0.7717287480550378,female
284,15V,dark,0.22735894816424637,0.0554695946952966,8.197606253053248,22282.776506101673,1.7398395820189463,0.7943602750202661,female
285,15V,dark,0.07486904894168783,0.019049890117632393,7.860312944523471,7270.484831933088,1.4848978892398317,0.8251956792049948,male
286,15V,dark,0.07736748403250675,0.01831824426674182,8.447041420118342,8278.14050156607,1.574296554178198,0.8164856862626142,male
287,15V,dark,0.14599992954521435,0.029943283897558744,9.751764705882353,14955.941494697612,1.3924152504267095,0.7863869093251603,male
288,15V,dark,0.030292848026317574,0.0072622625199508985,8.342537313432837,4381.151073626527,1.4041465960752495,0.7763258025526053,female
289,15V,dark,0.027085800379913882,0.006015754773989177,9.004954954954954,3333.4643645941405,1.5617345293771998,0.8549719068877583,female
290,15V,dark,0.02293167782652406,0.0065035186745828946,7.052083333333333,3627.65273718069,1.3446426461916086,0.7098950157130999,female
291,15V,dark,0.06209505434502793,0.01468711300676637,8.455719557195572,7034.042880154536,1.5783770217225608,0.7911820529500198,male
292,15V,dark,0.054004948093791576,0.011841823586636354,9.121052631578948,5598.787620567813,1.6995397582503788,0.9161714494061288,male
293,15V,dark,0.027550530985201785,0.008617162243822335,6.394339622641509,2965.856450893001,1.4096998010705375,0.7691294415703156,male
294,15V,dark,0.029959542694245198,0.0068828905972668965,8.705511811023621,3411.4915808461637,1.34012762031334,0.7983845859936538,female
295,15V,dark,0.03393888318325561,0.009917865978738914,6.8439890710382505,3844.659097534931,1.3729467792746985,0.763634262070677,female
296,15V,dark,0.01314930182017229,0.0034414452986334483,7.641732283464566,5166.639809281016,1.3904110658459716,0.6352242218785713,female
297,15V,dark,0.0350539656560018,0.00882039720240305,7.927384615384617,4799.795132413428,1.5379499484673866,0.7625972631172147,male
298,15V,dark,0.05628524432906721,0.012736057404391501,8.838723404255319,5706.337984111146,1.6683806074743885,0.8673811656098248,male
299,15V,dark,0.1581601545669605,0.04152767653665952,7.6165796344647525,13156.177770046146,1.278097527718669,0.7557712681490256,male
300,15V,dark,0.09026883920321058,0.021028043714484693,8.585567010309278,7910.237126074117,1.3815553430318748,0.8403295456786704,female
301,15V,dark,0.07290986394096972,0.016136855711308806,9.035126050420168,7215.511691791202,1.664132305775733,0.8954630674523995,female
302,15V,dark,0.044971831634740715,0.009267514111280625,9.705263157894736,6498.751517960017,1.4196869914567245,0.7605523300858309,female
303,15V,dark,0.06134308499827928,0.014361937073037226,8.54245283018868,6803.314618057528,1.5965193052345128,0.7976510290769129,male
304,15V,dark,0.04221325579693847,0.009728180017396913,8.678551532033426,4308.728485297944,1.7520198655401173,0.8983421721048972,male
305,15V,dark,0.10925233923437326,0.027301229436009444,8.002681231380338,9095.911502342478,1.3193778116985757,0.7811370945817648,male
306,15V,dark,0.04223222439307267,0.01021594391799063,8.26790450928382,5141.22435990407,1.3348266248189369,0.7699681781319567,female
307,15V,dark,0.0508114494446266,0.013345762280133648,7.606910569105691,5219.25722942123,1.561596554054632,0.8195688888946927,female
308,15V,dark,0.05287631662380667,0.013548997238714363,7.805200000000001,5820.541495092749,1.5541978657595283,0.7957795550991071,female
309,15V,dark,0.0380374548479667,0.008996534166506337,8.456024096385542,4900.025406184941,1.562092769467095,0.832392035965762,male
310,15V,dark,0.059096661256100434,0.015066484929450372,7.84478417266187,5790.525208771904,1.6056920462161366,0.8189016748894817,male
311,15V,dark,0.12202226913186155,0.03175884952754647,7.684300341296928,10607.143826153431,1.3140260387385372,0.7681364300467646,male
312,15V,dark,0.04402882142692619,0.009863669989784057,8.927472527472528,5179.501416389468,1.4266404823771597,0.8353221860970772,female
313,15V,dark,0.1490999401134322,0.031636908552398035,9.425107112253642,13959.916440478906,1.59734991817811,0.8657105215199655,female
314,15V,dark,0.061913497782029155,0.01891440014524525,6.5467048710601725,6252.704430912208,1.4933845810832906,0.7421336797266951,female
315,15V,dark,0.1295148646048706,0.0275451113863063,9.402952755905511,13509.823109266332,1.6531581025577506,0.8783664756067576,male
316,15V,dark,0.12228647457801647,0.023954627118046995,10.209841628959277,11749.694741101868,1.7193676717974948,0.8927971023264386,male
317,15V,dark,0.08334394671450365,0.020364142849787686,8.184687083888148,8626.659318374104,1.3983378557366921,0.7680832807730497,male
318,15V,dark,0.02116895328576732,0.005365402906530888,7.8909090909090915,2613.0047964032246,1.2321665226738074,0.7579796944325656,female
319,15V,dark,0.18692332080502722,0.037083605442361216,10.083771929824561,17017.023468558647,1.7262113858300934,0.9933746994696451,female
320,15V,dark,0.0,0.0,,327.7231446610783,,,female
321,15V,dark,0.0,0.0,,6012.91559502988,,,male
322,15V,dark,0.16179264072665983,0.03376410111887619,9.583707865168538,16164.395053615877,1.6959713049363856,0.8250248797850077,male
323,15V,dark,0.07764659337562427,0.018047264321967533,8.604804804804806,7769.413503852436,1.2965987331899387,0.7490719022186494,male
324,15V,dark,0.04445411531588255,0.013703830591023992,6.487837837837839,710.7759402242715,0.9789667455193016,0.6746739179157429,female
325,15V,dark,0.10994952403536705,0.025339611775466647,8.67807486631016,12492.99905664792,1.4405732454514621,0.7528217770346746,female
326,15V,dark,0.0,0.0,,223.7283573930162,,,female
327,15V,dark,0.0,0.0,,327.38203166141284,,,male
328,15V,dark,0.0553894852664186,0.013144094507394571,8.428041237113401,6464.026615043893,1.282248577372026,0.7511351540217659,male
329,15V,dark,0.0320743007206216,0.011599324637453353,5.530373831775701,4875.1299027697,1.0882083248598828,0.6507464717155899,male
330,15V,dark,0.04555038524392458,0.010948895218530735,8.320544554455445,6610.039586546953,1.3950827138970434,0.7597491708251705,female
331,15V,dark,0.1423708694344245,0.030299170431478617,9.39767441860465,15006.398398764382,1.6078540144143563,0.7789101883093503,female
332,15V,dark,0.0,0.0,,478.3989233708193,,,female
333,15V,dark,0.0,0.0,,346.1786685793481,,,male
334,15V,dark,0.00014770168054701113,8.130367736532724e-05,3.633333333333333,1673.4345449812931,0.621967576481413,0.5584849186348058,male
335,15V,dark,0.03760430584275327,0.011125053186155611,6.746585365853658,6078.440070689702,1.2926799060884915,0.6957503710113379,male
336,15V,dark,0.05029716494077027,0.011490919734299583,8.754245283018868,6500.2130903816305,1.4276839944705264,0.766573898782535,female
337,15V,dark,0.0,0.0,,2179.050595632067,,,female
338,15V,dark,0.0,0.0,,507.02702212378273,,,female
339,15V,dark,0.0,0.0,,377.60351497943213,,,male
340,15V,dark,0.026815307856374343,0.005176334125592501,10.360732984293195,4206.16729262367,1.526556366280571,0.7737954189885323,male
341,15V,dark,0.045280728047329584,0.015447698699412175,5.8624561403508775,7531.2407945109135,1.1666302435571678,0.6453514013480128,male
342,15V,dark,0.023237946052299945,0.005203435351380944,8.931770833333333,3146.643985809583,1.3936693412662775,0.7725765426369944,female
343,15V,dark,0.0,0.0,,661.9053659058685,,,female
344,15V,dark,0.026156748069715192,0.004634309609823653,11.288304093567252,4074.4139917009334,1.398365297655844,0.7348851843482487,female
345,15V,dark,0.0,0.0,,651.300844764541,,,male
346,15V,dark,0.0,0.0,,885.629225646963,,,male
347,15V,dark,0.08985140397900197,0.022737928436503185,7.9032181168057205,9465.968999544115,1.2764367037653934,0.7279980396551705,male
348,15V,dark,0.05219831592982951,0.015772913408873483,6.618728522336769,6426.742697773667,1.332321611434425,0.7035213065162997,female
349,15V,dark,0.034963291389669554,0.007181824833937239,9.736603773584907,5620.211775124314,1.2896960671581335,0.7091859326583234,female
350,15V,dark,0.01903454593251253,0.0038483740619588225,9.89225352112676,3178.5536395193963,1.3833790144792768,0.7627267147875496,female
351,15V,dark,0.06415266662511146,0.014228143538932267,9.017714285714286,6962.383433597059,1.4895162927061372,0.79838769485167,male
352,15V,dark,0.15643098537346845,0.03100380230197812,10.091083916083916,16755.53853199574,1.7456543089151577,0.8684223239054609,male
353,15V,dark,0.017320393401393543,0.004959524319284962,6.984699453551912,3481.676415631806,1.2509141270737534,0.7015157875012645,male
354,15V,dark,0.023423589448950777,0.005528650060842253,8.473529411764705,5280.253912680034,1.1422047121053471,0.6730181417057483,female
355,15V,dark,0.07673983094255353,0.018157821278256416,8.452537313432837,7147.128085834702,1.494043397134425,0.8289246069344061,female
356,15V,dark,0.06139647196242686,0.01257496876583728,9.764870689655172,6523.0107272648975,1.6930509897251524,0.8641439462354651,female
357,15V,dark,0.0658763045852564,0.014173941087355382,9.295411089866157,7559.504287173586,1.4688785779124842,0.821100146224549,male
358,15V,dark,0.040821221343841384,0.010054554767512136,8.119946091644206,4715.301718830351,1.690131965423162,0.8379099704001305,male
359,15V,dark,0.022670175372032076,0.006151978253976428,7.370044052863436,2810.812488782318,1.1898374828140783,0.6836524063627164,male
360,15V,dark,0.0032562122784813557,0.0009214416768070421,7.067647058823528,1406.3579580031158,1.0901709452344504,0.6694956811133896,female
361,15V,dark,0.0,0.0,,567.7995937154286,,,female
362,15V,dark,0.0,0.0,,489.3574314191152,,,female
363,15V,dark,0.11518291972345909,0.022507568017301423,10.22855421686747,13965.59281993776,1.5411478425702256,0.7810510794307491,male
364,15V,dark,0.0011775482605078228,0.00023036041920176053,10.0,989.6134501459784,1.481848334138002,0.9800787016679364,male
365,15V,dark,0.03921818383845501,0.010488174380127214,7.478552971576227,4210.27963789777,1.2087552556953904,0.712122201978796,male
366,15V,dark,0.013287731004073313,0.0038348234490646017,6.9163120567375875,2221.528850163433,1.2724977717631194,0.7080782839659393,female
367,15V,dark,0.0,0.0,,777.4315412693369,,,female
368,15V,dark,0.0,0.0,,588.2534202176369,,,female
369,15V,dark,0.02513096667362265,0.005691257415572907,8.831428571428571,3609.674146007072,1.4929525867601667,0.7808934797377505,male
370,15V,dark,0.13203310685742317,0.02739933927211528,9.637685459940654,14124.545664260355,1.5268190841329465,0.7860048874551339,male
371,15V,dark,0.01610896860865017,0.004444601029304556,7.248780487804877,2827.4808261345506,1.0500326527815587,0.6862682281128019,male
372,15V,dark,0.0,0.0,,322.3506796797082,,,female
373,15V,dark,0.00927810464867326,0.0014770168054701114,12.561111111111112,1238.0288236800875,1.5531701279833054,0.9238462723030869,female
374,15V,dark,0.0,0.0,,1152.4098939697376,,,female
375,15V,dark,0.0,0.0,,285.31775674184786,,,male
376,15V,dark,0.08837303211224244,0.01975679359977452,8.946090534979424,9218.161463524362,1.5742629997116482,0.8113296314850421,male
377,15V,dark,0.0674142991487505,0.018347529858775514,7.348596750369277,6223.921667677665,1.2503110321622215,0.7247076028000637,male
378,3V,dark,0.0072675091422487615,0.002592232560292552,5.6071428571428585,287.36639557449007,0.878372391684229,0.6437207180482584,female
379,3V,dark,0.06994123234565192,0.019810539694928526,7.061012311901505,7183.156120251497,1.5194860859694073,0.7951715913366827,female
