species,angle_deg,sacc_dur_sec,speed_deg_per_sec
gentoo,30.0194025475421,0.188332717128242,159.395579298635
gentoo,37.8951367733953,0.258677438870448,146.495716591559
gentoo,18.9826177525257,0.522836534610891,36.3069841067115
gentoo,45.210105925931,0.354834285951448,127.411886945212
gentoo,32.2981823602236,0.261516906727478,123.503228775495
gentoo,11.9214506857534,0.0620805525363383,192.031968123597
gentoo,45.3605528706867,0.343973024296907,131.872413435342
gentoo,25.9365704604232,0.189305428303009,137.009121676681
gentoo,19.5870620963944,0.806682722818327,24.2809986409063
gentoo,12.9271068777829,0.37931589481829,34.0800558436277
gentoo,14.6272763704712,0.954577301846458,15.3233020963073
gentoo,61.1553404639415,0.638864928344848,95.724992483749
gentoo,48.4673482529522,0.540496390615657,89.6719184336181
gentoo,57.3336959711155,0.38058707720693,150.645409171217
gentoo,55.7056179771869,0.347298945899513,160.396737838947
gentoo,46.4544040966294,0.314950401196639,147.497523165959
gentoo,48.339857866565,0.350031759441398,138.101348128263
gentoo,22.8862239638579,0.148636057978024,153.974912112118
gentoo,32.1301313164242,0.957708658990809,33.5489619048465
gentoo,38.0687131784085,0.77136223137672,49.3525760400063
gentoo,68.7958379368476,0.665200429625611,103.421216933921
gentoo,43.8588974964213,0.775122455704393,56.5831852420847
gentoo,26.4656699384859,0.183464501874054,144.254990301362
gentoo,21.3616950038901,0.187093009310795,114.176874286117
gentoo,35.2667353364017,0.236330178048654,149.226542406028
gentoo,43.2207772584681,0.385903548953033,111.998911063988
gentoo,47.6409234367607,0.388107059438791,122.752014626197
gentoo,26.0287277099066,0.636566634648388,40.8892428430273
gentoo,11.623456228878,0.558908077307199,20.7967225753462
gentoo,39.1619261265997,0.251834312342231,155.506712974761
gentoo,56.0290186242712,0.290832983963351,192.650152196394
gentoo,48.107950341124,0.318868197746951,150.87095759641
gentoo,14.483651387141,0.581397361198104,24.9117941596674
gentoo,50.6674068623566,0.498403799219769,101.659351196107
gentoo,42.5704107326809,0.236711978946634,179.840542595769
gentoo,48.1712095695759,0.819804569818848,58.7593816172802
gentoo,44.7158505754837,0.251559799676418,177.754357544416
gentoo,54.7534591934272,0.422576762401241,129.57044510043
gentoo,37.500284452638,0.277964872223909,134.910156641773
gentoo,41.1542996936826,0.247811818227147,166.070770910369
gentoo,47.5027244304304,0.280131957768683,169.572671425284
gentoo,59.1584490802916,0.517102696023409,114.403675585581
gentoo,43.4967781136611,0.310253353503606,140.197608252945
gentoo,28.7154955362661,0.26454024295998,108.54868512618
gentoo,47.5447560198631,0.368412901350168,129.052907337447
gentoo,55.0479809876834,0.449866844210197,122.365054673739
gentoo,43.6936246703266,0.327877247282829,133.262143172247
gentoo,61.625506595925,0.335294534143181,183.79514224234
